id,cliente_id,fecha,estado,total
4540,1505,2024-05-29,pagado,3910.03
4541,200,2025-06-25,enviado,3933.01
4542,1894,2024-08-05,pendiente,2257.09
4543,72,2025-03-31,cancelado,2754.86
4544,281,2025-01-08,cancelado,836.0
4545,175,2024-05-11,cancelado,3000.18
4546,909,2024-08-01,entregado,863.73
4547,1197,2026-01-26,pagado,1589.04
4548,353,2024-09-19,enviado,3640.25
4549,1272,2024-03-28,entregado,1623.36
4550,1972,2024-03-20,entregado,3858.34
4551,1243,2024-03-28,cancelado,950.21
4552,1044,2025-12-14,pagado,2401.76
4553,1698,2025-03-04,enviado,2632.59
4554,887,2025-12-16,pagado,773.09
4555,1628,2024-11-26,pendiente,2602.4
4556,1147,2025-02-02,cancelado,649.67
4557,1062,2025-03-09,pendiente,102.36
4558,744,2024-07-28,pagado,1920.68
4559,232,2024-05-22,enviado,2373.6
4560,258,2024-08-25,cancelado,532.43
4561,1041,2025-05-29,pendiente,33.78
4562,227,2024-12-20,pendiente,159.66
4563,169,2024-03-31,enviado,2732.31
4564,220,2026-01-05,pendiente,1710.91
4565,1087,2024-04-25,entregado,2961.51
4566,519,2025-03-31,cancelado,1847.68
4567,1666,2024-07-27,pagado,713.91
4568,1195,2025-12-12,entregado,1006.16
4569,500,2025-05-14,entregado,3576.99
4570,1657,2024-12-25,entregado,61.31
4571,317,2024-11-30,pagado,343.32
4572,1142,2024-07-16,enviado,3984.91
4573,159,2024-12-20,cancelado,2500.54
4574,1938,2026-01-05,enviado,17.49
4575,1055,2024-03-12,entregado,1772.5
4576,1803,2024-01-29,enviado,2114.21
4577,1891,2025-08-27,entregado,1372.75
4578,173,2025-10-23,cancelado,1104.34
4579,198,2025-11-06,pagado,1350.91
4580,603,2025-07-09,pendiente,624.01
4581,790,2025-07-21,pendiente,3713.72
4582,1792,2025-10-08,pagado,3150.93
4583,239,2025-05-08,cancelado,1221.81
4584,1916,2024-06-25,entregado,1978.11
4585,1314,2024-07-11,enviado,1726.92
4586,1369,2024-05-17,pendiente,3217.7
4587,1071,2025-09-11,pendiente,393.27
4588,1582,2025-09-13,pagado,2307.16
4589,1815,2025-07-05,pagado,1325.86
4590,1930,2025-07-17,entregado,1103.98
4591,1315,2024-01-18,pagado,755.08
4592,1802,2026-01-27,pagado,4101.47
4593,1565,2025-05-12,pagado,4137.93
4594,578,2024-03-09,enviado,2790.69
4595,1512,2025-08-11,pagado,317.63
4596,1550,2024-07-21,pendiente,2225.55
4597,111,2025-03-03,entregado,1236.9
4598,928,2024-07-06,enviado,1699.01
4599,549,2025-10-15,entregado,3097.45
4600,1951,2026-01-14,pendiente,2787.54
4601,61,2025-01-10,enviado,2209.42
4602,53,2024-12-22,pagado,145.68
4603,1657,2024-08-11,enviado,3622.46
4604,99,2024-12-01,pagado,3804.86
4605,1909,2024-02-02,cancelado,2773.12
4606,425,2024-02-16,pagado,3496.08
4607,1473,2025-05-03,pendiente,919.9
4608,1196,2026-03-05,cancelado,159.9
4609,23,2025-10-28,pendiente,571.0
4610,207,2024-06-14,pagado,1951.03
4611,254,2026-02-13,cancelado,1416.01
4612,22,2025-03-16,cancelado,400.04
4613,384,2025-10-28,entregado,4132.68
4614,1621,2024-08-27,pendiente,2906.62
4615,1425,2025-12-22,entregado,1060.65
4616,1776,2025-08-03,pagado,224.89
4617,1459,2026-01-11,cancelado,609.95
4618,1916,2024-12-11,pendiente,2909.04
4619,1781,2026-03-01,pagado,1252.03
4620,826,2025-07-30,enviado,3447.29
4621,930,2024-05-04,enviado,2254.44
4622,1269,2024-04-10,entregado,3183.07
4623,459,2024-09-02,pendiente,2336.12
4624,1656,2024-02-27,entregado,3291.94
4625,25,2025-01-10,cancelado,3846.31
4626,521,2024-02-20,cancelado,900.42
4627,1315,2025-06-19,pendiente,3705.53
4628,1166,2025-06-13,pagado,1019.22
4629,277,2024-06-15,cancelado,3436.91
4630,72,2024-02-04,pendiente,1009.43
4631,794,2024-05-26,pagado,2426.71
4632,1136,2025-08-15,entregado,2400.52
4633,481,2024-10-01,entregado,3173.51
4634,1239,2025-12-28,pagado,1093.48
4635,1585,2025-06-15,cancelado,503.79
4636,267,2024-09-07,cancelado,1773.06
4637,1198,2025-02-27,pendiente,3797.53
4638,897,2024-04-17,entregado,3279.35
4639,647,2025-08-25,enviado,47.45
4640,426,2024-07-05,entregado,1601.54
4641,1763,2025-04-26,pagado,337.9
4642,1289,2026-03-03,pagado,4125.94
4643,834,2025-11-25,enviado,2982.69
4644,1152,2025-07-05,enviado,4020.49
4645,1533,2025-08-14,enviado,754.26
4646,1937,2025-05-31,entregado,1416.49
4647,616,2025-05-13,entregado,3596.39
4648,728,2025-09-20,entregado,1863.02
4649,326,2024-06-18,enviado,3764.97
4650,1054,2025-10-15,cancelado,3978.07
4651,427,2025-04-16,enviado,2978.09
4652,692,2024-02-24,pendiente,224.32
4653,1355,2025-08-25,enviado,1987.75
4654,1479,2024-10-23,entregado,52.45
4655,1868,2024-09-25,enviado,1004.39
4656,227,2025-12-01,cancelado,3957.73
4657,276,2025-10-20,entregado,448.28
4658,1706,2025-06-04,pagado,3774.04
4659,692,2024-09-01,cancelado,92.97
4660,1876,2024-01-13,pagado,1622.33
4661,1814,2025-08-12,entregado,2114.82
4662,1032,2025-02-27,pagado,526.8
4663,1123,2025-11-29,entregado,638.01
4664,353,2025-05-19,enviado,1072.94
4665,1639,2024-10-10,enviado,1820.78
4666,66,2025-03-05,entregado,3139.87
4667,966,2024-01-12,entregado,799.71
4668,1917,2024-01-04,entregado,3861.09
4669,900,2024-06-05,pagado,3580.64
4670,1690,2024-08-02,entregado,2709.65
4671,653,2024-02-15,cancelado,4069.87
4672,1292,2025-04-04,enviado,1683.91
4673,1313,2025-07-29,entregado,3131.43
4674,1033,2025-07-21,pagado,2805.95
4675,323,2024-01-13,entregado,4121.53
4676,1540,2025-08-10,cancelado,980.46
4677,1988,2024-07-10,pendiente,2473.14
4678,307,2025-07-04,entregado,861.0
4679,551,2025-06-02,enviado,46.69
4680,1722,2025-09-25,cancelado,3557.39
4681,1099,2024-10-24,enviado,782.96
4682,1843,2025-03-27,entregado,4195.75
4683,58,2025-06-04,enviado,2085.29
4684,1758,2025-04-17,pendiente,3767.61
4685,907,2024-02-17,entregado,1282.68
4686,421,2024-11-06,cancelado,3955.99
4687,722,2026-01-27,pendiente,581.2
4688,1006,2025-12-04,cancelado,4088.63
4689,310,2025-01-01,cancelado,2378.46
4690,701,2025-07-10,pagado,3796.86
4691,620,2025-04-08,entregado,3623.84
4692,576,2025-07-18,cancelado,419.17
4693,476,2025-06-23,pendiente,869.06
4694,325,2024-07-20,pagado,4089.97
4695,957,2024-10-25,entregado,1321.12
4696,1739,2025-12-31,pendiente,3012.54
4697,1792,2025-01-14,cancelado,3723.13
4698,284,2024-01-15,pendiente,3411.66
4699,1916,2024-09-11,pendiente,1270.01
4700,1780,2026-01-17,pagado,342.75
4701,1445,2025-02-24,cancelado,2510.77
4702,1450,2024-06-28,enviado,2934.93
4703,1027,2024-11-23,enviado,2423.44
4704,933,2024-03-06,pagado,713.57
4705,1490,2024-11-08,cancelado,184.72
4706,598,2024-01-08,cancelado,1443.28
4707,108,2025-09-25,pendiente,219.76
4708,1730,2025-08-08,cancelado,2071.22
4709,1324,2024-08-12,pendiente,3507.62
4710,1790,2024-12-21,pendiente,3689.85
4711,269,2025-03-27,pagado,793.89
4712,73,2024-10-22,cancelado,674.93
4713,1122,2024-10-29,enviado,4109.32
4714,589,2024-10-04,pagado,3533.84
4715,672,2024-09-20,pendiente,3928.93
4716,1263,2026-02-06,cancelado,3419.78
4717,921,2025-05-08,enviado,2552.08
4718,1405,2025-10-11,cancelado,85.44
4719,1846,2024-05-24,pagado,3624.83
4720,571,2024-10-30,enviado,2621.21
4721,316,2024-11-20,pagado,2181.79
4722,1869,2025-11-20,entregado,1096.81
4723,773,2024-03-11,pendiente,3345.44
4724,814,2025-03-06,cancelado,3004.46
4725,293,2025-10-06,enviado,664.17
4726,945,2025-06-06,entregado,2430.62
4727,300,2024-01-17,pagado,3265.44
4728,1332,2026-01-20,cancelado,3572.84
4729,293,2025-05-22,cancelado,2950.37
4730,213,2024-10-06,entregado,2863.03
4731,1199,2025-03-27,cancelado,2259.88
4732,628,2024-02-17,cancelado,1654.52
4733,402,2024-01-10,enviado,2201.62
4734,829,2025-10-02,cancelado,2436.22
4735,1432,2024-08-21,entregado,3935.21
4736,201,2025-01-05,entregado,1024.22
4737,1097,2025-11-11,enviado,2125.28
4738,1616,2024-11-22,pendiente,2720.49
4739,673,2024-11-26,enviado,1429.04
4740,993,2024-12-12,entregado,2385.43
4741,1197,2024-07-16,enviado,1797.8
4742,1081,2026-01-06,pagado,2584.79
4743,732,2024-02-12,pendiente,201.21
4744,1248,2024-06-04,enviado,3702.08
4745,662,2025-03-20,pagado,2906.16
4746,1278,2024-12-09,entregado,3488.29
4747,831,2024-09-05,pagado,871.04
4748,1175,2024-04-23,entregado,3161.89
4749,713,2024-02-19,enviado,1549.87
4750,840,2024-09-16,cancelado,1347.05
4751,866,2025-07-07,cancelado,1509.96
4752,1431,2025-08-07,cancelado,3079.29
4753,1422,2024-12-22,entregado,1163.85
4754,241,2025-02-06,entregado,3377.49
4755,1183,2025-10-11,pagado,2904.61
4756,577,2026-01-14,cancelado,29.28
4757,765,2025-02-12,enviado,3342.0
4758,417,2025-09-11,cancelado,1875.91
4759,1719,2025-05-04,entregado,2204.47
4760,550,2024-07-14,enviado,2568.37
4761,773,2024-08-27,pagado,1106.09
4762,750,2025-05-17,enviado,2362.27
4763,1899,2024-12-12,pendiente,1714.41
4764,212,2025-10-27,entregado,3077.93
4765,1623,2024-10-13,pendiente,3501.26
4766,243,2025-04-05,pendiente,3529.27
4767,1796,2024-06-23,entregado,935.88
4768,1195,2025-12-10,pagado,610.07
4769,167,2024-02-26,pendiente,3125.82
4770,1056,2025-06-16,enviado,3486.65
4771,1305,2025-07-22,cancelado,3487.55
4772,1306,2024-04-27,cancelado,689.04
4773,1162,2024-01-12,pendiente,3265.86
4774,662,2025-09-22,pendiente,713.5
4775,1084,2025-02-24,enviado,868.21
4776,1508,2025-09-29,pagado,2872.84
4777,1502,2024-11-14,pendiente,3641.73
4778,1802,2024-04-01,pendiente,1772.16
4779,1885,2025-01-08,enviado,3314.91
4780,397,2025-10-11,enviado,80.41
4781,1904,2024-08-21,pendiente,3251.31
4782,597,2026-02-11,entregado,3953.45
4783,385,2025-07-10,entregado,3824.17
4784,1809,2024-03-29,entregado,2306.76
4785,1472,2026-01-05,entregado,3102.85
4786,1335,2024-11-15,pendiente,922.68
4787,1239,2024-04-09,entregado,1115.34
4788,523,2024-04-12,enviado,3950.19
4789,1916,2024-10-29,enviado,1981.6
4790,1172,2024-09-03,pendiente,1546.11
4791,1308,2026-01-30,pendiente,2627.2
4792,1168,2026-02-11,pagado,3176.28
4793,1479,2024-10-28,pendiente,920.47
4794,446,2025-09-11,cancelado,1271.12
4795,1772,2025-07-19,cancelado,2587.99
4796,295,2024-07-07,pagado,2807.6
4797,487,2026-03-03,pendiente,2730.43
4798,874,2025-04-06,enviado,2507.74
4799,647,2025-03-11,enviado,1244.88
4800,1298,2024-11-28,pagado,3825.7
4801,1582,2025-03-09,cancelado,2795.36
4802,1889,2024-03-27,pendiente,1470.03
4803,1205,2025-08-28,cancelado,1827.78
4804,705,2025-05-24,pendiente,2631.21
4805,572,2025-02-05,enviado,782.01
4806,1745,2024-02-11,enviado,2215.27
4807,178,2024-02-26,entregado,213.74
4808,1561,2025-02-24,pendiente,1589.33
4809,618,2025-06-27,cancelado,3727.43
4810,726,2024-04-07,pendiente,3931.91
4811,944,2024-12-25,pendiente,36.61
4812,400,2024-11-27,pagado,1614.34
4813,1320,2024-10-20,entregado,1540.55
4814,1253,2024-08-31,cancelado,3979.71
4815,1027,2025-07-07,pagado,3060.58
4816,574,2025-08-18,entregado,3321.77
4817,809,2025-01-11,entregado,871.08
4818,1736,2025-09-22,enviado,3990.39
4819,1791,2024-10-20,entregado,1881.05
4820,940,2025-12-05,pagado,1929.45
4821,471,2025-06-23,enviado,139.1
4822,209,2024-02-14,cancelado,1192.49
4823,1505,2025-08-25,pagado,3865.95
4824,1401,2025-12-08,pagado,2340.6
4825,1349,2024-01-18,enviado,2112.41
4826,164,2025-02-19,pagado,2832.13
4827,231,2025-07-06,pendiente,3239.33
4828,1600,2025-07-12,entregado,2003.56
4829,54,2025-08-12,pendiente,2488.52
4830,552,2024-12-21,enviado,2068.31
4831,975,2024-07-24,pagado,904.28
4832,498,2024-03-01,pendiente,308.06
4833,585,2024-07-14,pagado,3548.42
4834,200,2025-04-11,pendiente,2888.14
4835,1258,2026-01-17,enviado,3401.18
4836,159,2024-04-22,enviado,2195.52
4837,1960,2024-12-15,pagado,3908.22
4838,835,2025-10-29,entregado,4180.22
4839,162,2024-02-05,enviado,2205.36
4840,55,2025-02-06,pagado,2062.15
4841,1079,2025-09-08,pagado,57.41
4842,1119,2025-06-12,cancelado,224.96
4843,1955,2024-05-05,enviado,270.25
4844,562,2024-05-10,pagado,337.86
4845,703,2024-01-22,pagado,3624.34
4846,1660,2026-03-04,cancelado,1045.2
4847,1902,2025-11-14,pagado,1745.95
4848,493,2024-11-02,pagado,2847.79
4849,389,2025-05-20,entregado,504.06
4850,403,2025-08-27,pendiente,1800.82
4851,1242,2026-01-25,cancelado,566.42
4852,456,2026-03-05,enviado,2674.82
4853,963,2024-09-15,cancelado,3465.42
4854,1785,2024-04-15,cancelado,464.85
4855,1209,2025-09-22,enviado,2146.06
4856,825,2026-01-30,cancelado,1722.74
4857,1784,2026-02-22,enviado,3837.2
4858,435,2025-09-11,entregado,4187.56
4859,322,2025-04-14,cancelado,1177.76
4860,744,2024-07-11,pendiente,311.68
4861,1045,2024-03-04,pagado,1660.7
4862,698,2026-02-11,cancelado,3892.2
4863,515,2024-10-04,cancelado,2288.93
4864,1341,2024-08-10,pendiente,1132.44
4865,466,2024-12-09,pagado,1791.61
4866,598,2025-04-04,enviado,3430.49
4867,977,2026-01-01,entregado,3591.6
4868,1934,2024-03-02,pendiente,2602.61
4869,1166,2025-07-07,pendiente,4067.24
4870,391,2024-08-13,entregado,3112.12
4871,33,2025-02-23,pendiente,107.68
4872,44,2025-02-26,enviado,3357.76
4873,1770,2026-02-13,pagado,2543.08
4874,469,2024-09-12,enviado,1697.42
4875,1739,2024-06-26,pagado,2994.55
4876,1750,2024-08-08,cancelado,3810.32
4877,1108,2024-07-25,pagado,2039.97
4878,1342,2026-03-08,pendiente,3514.21
4879,1536,2025-09-19,pendiente,1397.11
4880,375,2024-06-17,entregado,2265.69
4881,391,2024-08-03,entregado,3104.66
4882,344,2024-10-29,enviado,3767.82
4883,489,2025-08-06,entregado,4000.37
4884,1863,2026-02-23,enviado,1565.69
4885,1771,2025-01-14,pagado,1786.88
4886,388,2025-03-13,entregado,1140.52
4887,1565,2025-07-30,enviado,2980.41
4888,1048,2024-08-18,entregado,793.99
4889,1255,2025-05-16,cancelado,1415.84
4890,1674,2024-11-06,enviado,2506.89
4891,586,2024-11-29,entregado,2740.45
4892,1429,2025-09-07,pagado,1232.0
4893,1750,2024-03-11,enviado,4149.38
4894,1859,2025-05-09,cancelado,1232.55
4895,273,2024-06-19,pagado,2154.21
4896,1028,2024-02-20,enviado,4002.47
4897,553,2025-12-09,enviado,494.25
4898,1582,2024-07-26,entregado,2973.27
4899,1054,2025-09-14,pagado,1020.79
4900,455,2025-09-23,entregado,721.63
4901,526,2026-01-16,enviado,3974.07
4902,116,2024-09-11,cancelado,3494.32
4903,1801,2025-12-20,pendiente,506.35
4904,1641,2024-11-07,enviado,3578.72
4905,1498,2025-09-21,cancelado,225.31
4906,83,2025-09-14,enviado,1875.0
4907,508,2025-05-22,pendiente,18.64
4908,1757,2024-01-29,entregado,2994.38
4909,228,2024-10-04,pagado,2692.8
4910,1221,2024-10-19,pendiente,1786.78
4911,1875,2026-02-18,pagado,1516.1
4912,343,2025-05-09,entregado,2706.53
4913,1524,2026-02-11,pendiente,3589.76
4914,1892,2025-01-02,entregado,1974.63
4915,1307,2026-02-20,pendiente,3372.33
4916,1514,2026-01-21,entregado,3282.11
4917,523,2025-08-25,pagado,962.78
4918,1534,2025-05-04,cancelado,2172.41
4919,1954,2024-08-05,entregado,2759.65
4920,786,2024-02-29,pagado,425.98
4921,283,2024-08-02,pendiente,3864.94
4922,1952,2025-06-27,pagado,1422.03
4923,1182,2026-02-24,enviado,836.85
4924,528,2024-04-10,entregado,43.79
4925,1158,2025-03-16,pendiente,3278.66
4926,126,2025-09-10,pendiente,2039.65
4927,191,2024-02-23,enviado,889.86
4928,840,2025-07-26,pagado,2365.28
4929,1230,2025-11-24,pendiente,1778.17
4930,1619,2026-02-25,pagado,3690.81
4931,1953,2024-04-04,pagado,442.2
4932,756,2026-02-21,pagado,2444.13
4933,15,2025-06-21,pagado,928.35
4934,1268,2026-01-06,entregado,447.45
4935,235,2024-04-23,enviado,509.75
4936,886,2024-03-19,cancelado,3111.26
4937,138,2025-04-20,cancelado,325.07
4938,181,2025-03-18,pagado,36.24
4939,372,2024-12-16,entregado,1564.77
4940,1821,2025-08-03,enviado,919.13
4941,283,2025-02-14,pendiente,2060.98
4942,1250,2024-10-02,cancelado,1819.37
4943,1718,2024-05-28,enviado,2425.11
4944,880,2024-09-23,entregado,745.17
4945,1282,2024-10-13,pendiente,1845.33
4946,1264,2025-09-04,cancelado,542.98
4947,630,2024-07-01,cancelado,35.07
4948,255,2024-12-03,pendiente,4016.44
4949,1597,2025-01-14,cancelado,2876.01
4950,1722,2024-07-03,cancelado,318.96
4951,1879,2025-07-05,cancelado,3539.62
4952,303,2026-01-19,pendiente,2147.89
4953,1474,2024-11-15,enviado,1945.71
4954,1322,2025-12-01,pendiente,970.96
4955,140,2024-11-30,cancelado,3297.05
4956,1708,2025-01-11,pagado,3038.34
4957,1301,2025-02-07,entregado,3536.37
4958,1249,2025-07-26,entregado,1086.22
4959,1147,2025-05-13,pendiente,2712.06
4960,1080,2024-12-08,cancelado,679.86
4961,1868,2024-03-25,enviado,2118.89
4962,1397,2025-12-14,pendiente,1065.4
4963,583,2025-05-15,pagado,3176.89
4964,283,2025-06-15,pagado,2688.74
4965,1788,2024-11-30,cancelado,3019.62
4966,1583,2025-11-06,entregado,845.57
4967,1965,2025-08-15,cancelado,3043.2
4968,1272,2025-05-06,pagado,550.42
4969,139,2025-06-05,enviado,781.28
4970,1726,2025-01-09,enviado,125.98
4971,1845,2024-05-17,pagado,1749.26
4972,1615,2024-10-13,pendiente,1489.53
4973,887,2024-06-20,cancelado,3756.77
4974,809,2025-07-01,enviado,3875.33
4975,1880,2025-10-09,pagado,2644.13
4976,493,2024-01-06,pendiente,1043.81
4977,1894,2024-07-26,pendiente,309.81
4978,267,2024-02-17,enviado,1146.79
4979,1193,2024-10-07,pagado,3775.02
4980,1171,2025-01-21,cancelado,322.71
4981,519,2025-08-26,cancelado,3108.25
4982,1826,2025-06-19,cancelado,1827.4
4983,1535,2024-01-19,pagado,1691.65
4984,307,2024-11-24,pagado,1603.45
4985,625,2025-03-23,entregado,590.36
4986,1067,2024-06-06,pagado,657.79
4987,1665,2024-04-25,entregado,2786.55
4988,1411,2025-06-24,pagado,3181.41
4989,24,2025-08-03,cancelado,3208.24
4990,607,2025-08-08,cancelado,2218.47
4991,523,2025-04-14,enviado,684.95
4992,458,2025-04-24,pendiente,440.45
4993,1011,2024-07-18,pagado,1693.48
4994,338,2025-04-28,cancelado,530.43
4995,621,2024-03-11,pendiente,103.34
4996,1427,2025-12-04,pagado,250.61
4997,1085,2025-07-25,pagado,904.39
4998,1788,2024-02-05,pagado,2082.58
4999,1787,2025-08-25,enviado,3911.32
5000,1531,2025-02-15,pagado,2832.65
5001,1162,2024-11-06,enviado,833.24
5002,73,2024-08-05,pagado,3645.58
5003,603,2025-10-14,cancelado,784.46
5004,1084,2025-08-04,entregado,1916.36
5005,1627,2025-08-09,pendiente,3312.26
5006,900,2025-09-17,entregado,16.38
5007,614,2025-05-27,entregado,2113.7
5008,230,2025-12-05,pendiente,972.53
5009,215,2024-12-03,enviado,840.96
5010,1069,2024-11-23,pendiente,1571.58
5011,22,2024-04-28,pendiente,1039.54
5012,908,2024-04-17,cancelado,3348.98
5013,118,2025-06-13,cancelado,2754.45
5014,1515,2025-03-28,pagado,75.12
5015,1169,2024-06-21,pendiente,2785.44
5016,549,2026-02-20,enviado,2603.27
5017,1860,2025-04-05,cancelado,1809.37
5018,1877,2024-12-07,pagado,107.58
5019,1234,2024-01-18,cancelado,2343.56
5020,1008,2024-07-31,enviado,3224.69
5021,1909,2025-07-06,pagado,1975.19
5022,1538,2026-02-21,pendiente,970.36
5023,208,2025-02-15,entregado,346.98
5024,1283,2025-08-14,cancelado,408.7
5025,189,2026-03-09,pagado,3646.07
5026,845,2026-01-08,pagado,2748.9
5027,742,2024-07-03,entregado,3165.62
5028,536,2024-04-08,cancelado,677.15
5029,720,2025-05-10,pendiente,55.23
5030,139,2024-11-20,pagado,2560.95
5031,1943,2024-10-01,cancelado,3495.67
5032,1390,2024-09-27,cancelado,2519.4
5033,12,2024-01-12,entregado,3967.74
5034,1810,2025-07-07,cancelado,2902.08
5035,689,2025-01-16,pagado,3383.16
5036,1638,2025-04-16,pagado,1318.67
5037,771,2024-01-19,cancelado,1648.18
5038,1364,2025-11-14,enviado,606.26
5039,150,2025-10-26,enviado,2322.13
5040,1210,2024-02-27,pendiente,811.14
5041,530,2024-08-14,cancelado,894.31
5042,1769,2025-05-30,pagado,3747.03
5043,1067,2024-12-09,entregado,907.51
5044,1261,2025-10-07,pendiente,236.28
5045,1703,2026-01-22,enviado,3934.81
5046,1382,2025-02-08,cancelado,1653.24
5047,640,2024-05-22,enviado,482.99
5048,1715,2024-12-10,cancelado,3684.69
5049,1005,2025-02-28,entregado,4128.71
5050,13,2025-11-17,pendiente,3233.71
5051,1638,2024-10-03,enviado,3516.5
5052,1292,2025-07-03,cancelado,1231.92
5053,611,2024-12-15,enviado,1819.84
5054,1051,2024-05-26,enviado,3095.51
5055,696,2026-02-08,cancelado,2201.34
5056,695,2024-06-28,entregado,2555.6
5057,593,2025-09-11,pendiente,174.91
5058,647,2024-04-03,pagado,1148.94
5059,638,2026-01-21,pendiente,3717.3
5060,147,2024-11-13,enviado,2899.44
5061,1752,2025-06-05,cancelado,4166.46
5062,1657,2025-03-01,enviado,2554.18
5063,1642,2024-12-05,cancelado,2527.45
5064,339,2024-02-16,entregado,688.92
5065,1314,2025-01-23,entregado,2991.43
5066,1881,2024-04-13,entregado,1894.73
5067,289,2025-07-28,pendiente,2151.29
5068,1730,2024-01-09,pagado,2137.08
5069,668,2024-04-27,pendiente,2417.5
5070,987,2024-12-14,pendiente,3584.68
5071,1925,2025-11-12,pendiente,4196.87
5072,92,2025-07-16,pagado,1450.95
5073,176,2025-01-03,pagado,3088.33
5074,1894,2024-09-30,entregado,2498.52
5075,1008,2025-05-16,pendiente,2836.27
5076,457,2025-11-28,cancelado,277.24
5077,1071,2025-02-06,enviado,692.21
5078,985,2025-11-01,cancelado,1496.76
5079,386,2024-12-05,enviado,4076.17
5080,1123,2025-01-24,pagado,183.01
5081,965,2024-07-02,enviado,1400.95
5082,1707,2024-06-24,cancelado,2053.69
5083,374,2024-05-02,enviado,3695.53
5084,1887,2024-09-13,entregado,2611.57
5085,1574,2025-05-05,pendiente,256.91
5086,890,2026-02-07,entregado,1795.37
5087,516,2024-05-14,pendiente,2279.53
5088,1276,2025-09-15,enviado,1864.14
5089,607,2025-03-16,cancelado,537.85
5090,756,2025-02-18,pendiente,1920.29
5091,313,2025-04-26,cancelado,2079.66
5092,918,2025-12-29,cancelado,12.96
5093,1632,2025-07-18,pagado,1957.23
5094,1654,2024-11-04,cancelado,1172.84
5095,89,2025-08-29,enviado,910.11
5096,626,2024-03-06,pendiente,2382.78
5097,1676,2024-01-03,cancelado,4005.13
5098,352,2025-06-19,entregado,1511.87
5099,714,2026-02-16,entregado,1835.82
5100,862,2024-02-15,entregado,2387.7
5101,361,2025-09-03,cancelado,369.39
5102,367,2025-06-14,enviado,1540.57
5103,1286,2024-02-05,pagado,806.54
5104,509,2024-10-07,cancelado,2687.69
5105,1438,2024-11-07,enviado,3329.52
5106,697,2024-01-30,entregado,3774.52
5107,675,2024-10-22,enviado,1404.25
5108,1250,2024-09-14,entregado,1591.91
5109,1991,2024-06-05,cancelado,1302.91
5110,563,2024-08-12,enviado,4004.33
5111,1596,2026-01-10,pagado,2896.96
5112,121,2025-11-02,pendiente,1838.94
5113,448,2024-11-12,pendiente,960.05
5114,783,2024-01-31,entregado,1986.52
5115,543,2024-06-23,entregado,2328.17
5116,1483,2025-10-01,entregado,3331.17
5117,423,2025-02-02,pagado,1632.85
5118,1018,2024-09-22,pagado,1633.77
5119,748,2025-01-12,pendiente,417.39
5120,563,2025-02-13,cancelado,2229.85
5121,409,2025-12-19,pendiente,2754.06
5122,1376,2026-01-12,enviado,2184.39
5123,415,2026-01-25,pendiente,2417.93
5124,52,2026-01-17,pagado,3391.52
5125,1148,2025-01-28,pagado,4089.73
5126,484,2025-06-14,enviado,3043.08
5127,1127,2024-02-22,pagado,2955.73
5128,549,2025-03-23,pagado,1264.9
5129,315,2026-01-28,entregado,1268.26
5130,75,2025-06-01,pagado,2720.61
5131,484,2024-09-01,cancelado,2072.86
5132,1790,2025-05-30,cancelado,53.18
5133,1924,2025-10-19,pendiente,2354.83
5134,80,2025-05-02,enviado,498.65
5135,1920,2026-01-11,enviado,846.38
5136,1696,2025-01-18,enviado,1093.99
5137,1188,2025-09-12,entregado,936.52
5138,768,2024-06-21,pendiente,2064.06
5139,136,2024-03-07,pagado,1027.0
5140,554,2026-01-14,enviado,1957.73
5141,699,2026-01-19,entregado,2241.34
5142,313,2024-08-25,entregado,630.53
5143,1013,2024-06-29,pendiente,2757.22
5144,182,2025-04-20,entregado,1470.25
5145,937,2025-11-03,cancelado,2184.05
5146,1161,2024-08-01,pagado,3580.11
5147,1894,2025-04-23,pagado,3543.73
5148,1397,2024-05-03,cancelado,1198.2
5149,46,2024-07-08,pendiente,2967.12
5150,1505,2025-04-21,pendiente,1218.84
5151,1412,2024-05-16,pagado,2113.25
5152,790,2025-11-23,entregado,1893.97
5153,24,2025-03-11,entregado,3309.32
5154,301,2025-01-02,pagado,2171.28
5155,177,2024-10-30,cancelado,2977.85
5156,29,2025-03-04,enviado,201.58
5157,1021,2025-12-24,pendiente,1031.54
5158,904,2025-05-08,pagado,2184.53
5159,1994,2024-12-13,entregado,1587.37
5160,964,2025-11-22,enviado,4075.81
5161,1827,2024-06-11,entregado,2798.7
5162,530,2025-12-05,pagado,3728.25
5163,315,2024-07-02,cancelado,619.65
5164,1526,2024-11-16,cancelado,3731.14
5165,1727,2025-02-21,entregado,179.35
5166,1242,2025-12-02,enviado,3553.88
5167,566,2025-05-06,pagado,1294.56
5168,1985,2024-01-25,entregado,3950.86
5169,1941,2025-08-10,entregado,2570.4
5170,1324,2025-04-26,pagado,156.95
5171,93,2025-10-01,cancelado,442.81
5172,1067,2024-09-25,enviado,1820.21
5173,895,2025-02-10,entregado,3258.19
5174,416,2024-07-29,cancelado,2821.78
5175,1313,2024-05-27,pendiente,1621.91
5176,185,2025-05-22,pagado,819.26
5177,748,2024-07-05,entregado,2918.58
5178,350,2024-12-11,pagado,661.76
5179,822,2025-06-09,enviado,2640.48
5180,1261,2025-07-09,entregado,2769.72
5181,1811,2025-05-28,entregado,1477.93
5182,510,2025-10-08,cancelado,4169.13
5183,1424,2024-01-25,cancelado,1694.79
5184,1162,2025-01-01,pendiente,1607.14
