id,pedido_id,producto_id,cantidad,precio_unitario
14618,1021,509,4,3589.38
14619,2373,297,3,3752.33
14620,2028,458,5,362.83
14621,3768,573,4,2935.43
14622,4162,639,4,527.66
14623,984,131,3,835.94
14624,1115,769,2,1392.76
14625,2669,286,3,3887.81
14626,501,751,2,2677.33
14627,3837,552,2,2852.19
14628,1975,692,4,3887.28
14629,4105,479,2,82.05
14630,3176,755,4,241.14
14631,2526,212,2,1980.06
14632,5545,366,3,53.43
14633,2353,319,2,1376.1
14634,4185,591,4,2739.37
14635,3250,794,1,1445.52
14636,1375,2,3,3664.73
14637,5366,619,1,2414.3
14638,3886,523,3,729.23
14639,1145,27,2,301.89
14640,4818,240,4,3076.73
14641,958,687,1,2127.18
14642,1600,528,4,2365.5
14643,5405,500,3,3651.34
14644,3704,782,2,1842.01
14645,5722,611,5,1638.9
14646,1087,142,1,966.44
14647,2201,661,5,4073.53
14648,169,416,5,1092.31
14649,2600,585,4,1550.91
14650,4242,311,1,462.25
14651,5151,530,5,1983.58
14652,2544,275,5,1380.58
14653,4679,40,5,1043.97
14654,462,240,5,1861.96
14655,5191,304,3,835.37
14656,5954,244,1,1253.79
14657,1697,79,3,2457.94
14658,5446,580,2,2546.52
14659,5622,147,1,1959.03
14660,2654,509,1,4190.01
14661,5519,731,2,3043.92
14662,1493,541,5,619.59
14663,2406,345,1,114.29
14664,2931,222,4,2809.22
14665,4922,691,4,779.45
14666,5332,132,1,1909.97
14667,4232,38,4,1378.61
14668,2995,9,1,2576.5
14669,2926,541,2,546.81
14670,4495,258,1,1689.99
14671,2101,719,1,106.38
14672,3371,634,4,2336.35
14673,374,293,5,1736.74
14674,565,207,3,2787.68
14675,3402,507,5,2771.41
14676,449,571,2,2737.35
14677,2924,50,3,2706.87
14678,213,770,1,3433.58
14679,748,655,1,2332.1
14680,4247,338,2,1496.94
14681,3508,395,2,3254.07
14682,3138,535,2,2354.32
14683,4304,621,3,232.9
14684,3069,54,5,2306.07
14685,2968,749,4,882.44
14686,1704,67,5,1559.74
14687,885,606,1,3075.08
14688,3039,469,4,2707.59
14689,4132,504,2,4026.66
14690,5710,349,1,1295.55
14691,1963,47,5,1534.81
14692,3542,409,4,3888.87
14693,3617,629,5,2305.8
14694,2938,129,2,3445.44
14695,2573,772,4,2595.43
14696,4748,685,4,420.98
14697,2365,718,2,758.0
14698,4304,271,2,3241.59
14699,4579,406,5,401.91
14700,439,72,4,515.08
14701,1598,628,3,3772.39
14702,961,268,3,600.78
14703,2370,779,4,244.31
14704,1390,226,5,2317.86
14705,4852,172,3,833.28
14706,670,710,4,3517.3
14707,1247,241,2,1166.06
14708,715,317,2,2397.39
14709,2683,259,3,4089.26
14710,427,718,4,2900.55
14711,4053,72,3,354.03
14712,5144,708,3,3859.61
14713,3943,212,2,3203.51
14714,3231,551,2,1935.4
14715,5750,328,3,1995.88
14716,3772,315,5,2494.48
14717,163,759,2,1694.35
14718,5110,120,4,1093.7
14719,5420,746,3,4037.74
14720,3686,343,2,4159.98
14721,4987,349,1,3686.38
14722,1777,618,3,1191.43
14723,3052,614,4,3682.51
14724,2317,734,2,1457.66
14725,5576,590,5,794.56
14726,5759,501,5,2076.85
14727,2034,375,5,2853.63
14728,3004,438,2,523.66
14729,2391,309,2,1451.34
14730,1732,567,1,1297.64
14731,5059,420,3,3883.67
14732,527,193,3,3415.02
14733,5467,494,4,674.57
14734,713,756,5,2873.21
14735,2041,240,3,2884.17
14736,4179,226,1,1527.89
14737,1382,213,2,4046.87
14738,36,379,4,1054.52
14739,2297,375,1,2035.46
14740,4977,291,4,3908.02
14741,4049,682,4,2367.6
14742,3473,135,2,3229.05
14743,4423,449,5,4087.51
14744,860,511,2,4145.59
14745,13,171,1,2943.25
14746,1581,470,3,3514.4
14747,4368,565,2,1829.39
14748,2106,343,5,2340.3
14749,2628,557,5,3267.35
14750,1237,690,1,423.32
14751,1198,342,1,2690.29
14752,4917,6,4,3033.52
14753,1756,450,3,4199.33
14754,1077,536,3,2126.61
14755,44,152,4,1092.51
14756,1900,613,1,2486.65
14757,5867,47,1,2524.98
14758,3536,104,2,2848.03
14759,2155,117,5,4151.65
14760,5238,475,3,1863.21
14761,867,544,2,3083.87
14762,5777,390,2,22.07
14763,3257,603,1,789.86
14764,599,84,5,274.97
14765,5382,588,1,2367.39
14766,844,71,1,427.76
14767,2245,247,3,3983.01
14768,5143,663,1,2661.57
14769,4925,382,2,1030.28
14770,3534,391,5,2078.24
14771,4365,641,2,987.77
14772,1516,791,2,872.85
14773,643,646,2,994.04
14774,2476,514,3,181.57
14775,2979,151,5,1003.49
14776,1615,283,3,4111.49
14777,4268,54,3,2401.85
14778,4248,373,2,856.39
14779,3963,482,2,1712.72
14780,1049,650,4,2858.82
14781,4886,510,3,3860.96
14782,943,507,4,2836.16
14783,132,81,3,1964.99
14784,4857,571,4,3158.38
14785,2478,744,2,3548.22
14786,4794,604,2,1333.82
14787,183,369,1,3610.85
14788,927,376,3,1026.37
14789,2729,547,4,1484.97
14790,4818,506,3,2445.68
14791,419,220,1,2563.43
14792,2811,291,4,2601.97
14793,3099,570,2,3989.31
14794,3042,358,5,2098.29
14795,2713,206,3,2235.85
14796,5232,290,3,3313.08
14797,5176,611,3,2125.43
14798,2022,700,2,3384.78
14799,5407,577,1,3433.45
14800,3340,776,4,3934.58
14801,940,376,1,3104.55
14802,3706,605,4,1203.83
14803,1453,25,2,3171.12
14804,2987,589,2,2134.78
14805,5642,272,2,205.14
14806,5329,219,5,4011.8
14807,444,341,2,1086.89
14808,3493,264,2,422.34
14809,2311,264,5,3434.21
14810,3709,449,1,337.67
14811,3177,178,3,3698.21
14812,175,155,1,1080.98
14813,1216,184,2,3198.26
14814,3879,595,1,1537.46
14815,561,68,5,147.56
14816,4908,257,5,3463.02
14817,4534,741,1,3978.71
14818,676,784,4,1604.73
14819,4418,319,4,382.76
14820,577,423,5,1498.23
14821,2553,402,2,57.2
14822,371,297,2,2911.97
14823,1678,578,5,2605.28
14824,4049,643,1,1654.35
14825,4585,756,2,76.61
14826,2116,53,5,3801.79
14827,268,595,3,2830.98
14828,2401,612,4,2632.44
14829,3377,579,5,3519.11
14830,2573,630,5,669.71
14831,534,404,3,723.47
14832,1089,92,5,3571.19
14833,3723,726,4,484.73
14834,383,108,4,1601.07
14835,3414,728,2,3005.66
14836,2337,703,3,2184.64
14837,2776,501,4,1988.3
14838,4280,223,4,2050.21
14839,2343,691,4,1018.29
14840,2711,403,2,3809.84
14841,2501,621,1,2918.28
14842,699,43,4,654.8
14843,5159,217,5,309.82
14844,5238,511,4,1249.07
14845,3038,381,3,1874.93
14846,4969,20,3,2161.88
14847,4151,725,3,1098.79
14848,5334,673,1,3997.31
14849,203,462,5,3049.84
14850,2104,62,1,4009.11
14851,2421,15,4,3867.59
14852,234,566,5,613.97
14853,3248,74,4,3251.85
14854,3564,726,1,1748.14
14855,4975,674,2,1892.97
14856,2507,214,5,4001.87
14857,2818,773,5,1880.99
14858,1865,75,2,2602.98
14859,5244,136,4,966.21
14860,3762,590,5,513.69
14861,3872,182,2,1013.03
14862,430,621,5,1623.53
14863,937,256,2,4153.22
14864,4652,583,3,3170.56
14865,597,63,2,1524.32
14866,1025,62,5,2438.47
14867,184,579,5,1897.08
14868,3183,163,1,2630.42
14869,5916,33,5,2018.47
14870,4739,608,4,3039.38
14871,5405,294,2,802.0
14872,5278,770,3,3917.25
14873,4424,308,1,3078.87
14874,3273,637,2,4037.9
14875,3646,188,3,401.77
14876,5208,606,4,2702.4
14877,1027,574,3,560.58
14878,1465,60,5,295.98
14879,3527,137,4,4121.63
14880,1519,102,3,1349.21
14881,5581,343,2,740.54
14882,2852,581,4,785.86
14883,2842,127,4,2354.72
14884,5384,101,1,3070.83
14885,1311,613,5,664.25
14886,5369,353,4,942.93
14887,5722,315,3,2655.9
14888,5990,580,2,4007.97
14889,954,443,3,35.65
14890,3800,356,2,1647.92
14891,2101,760,1,1883.9
14892,2161,55,1,161.07
14893,2027,178,4,2484.68
14894,2152,720,5,976.91
14895,5407,131,3,2044.32
14896,2323,602,1,3188.65
14897,3790,297,4,652.5
14898,2679,88,2,2659.8
14899,4687,392,5,3555.54
14900,1770,593,2,3270.04
14901,1501,618,5,1256.9
14902,4617,724,1,1355.39
14903,2173,640,1,2459.13
14904,2163,607,2,2693.33
14905,1150,35,5,2485.39
14906,4120,730,3,891.04
14907,553,150,5,1854.52
14908,3602,692,2,920.91
14909,4094,355,1,2713.3
14910,5662,576,1,1546.39
14911,266,660,3,1097.28
14912,4552,157,2,2494.67
14913,1771,4,5,749.24
14914,2375,393,1,3747.82
14915,4760,360,4,3052.67
14916,4727,92,1,1612.87
14917,279,186,4,900.44
14918,5055,106,1,3124.11
14919,7,788,4,1561.86
14920,4564,358,3,1730.56
14921,3197,725,3,1505.06
14922,2289,241,5,459.17
14923,2436,376,3,4027.76
14924,2161,67,1,2478.88
14925,692,707,2,3477.98
14926,1585,85,2,3355.87
14927,2956,632,4,486.08
14928,3483,229,4,1846.72
14929,1021,123,1,1664.65
14930,456,250,3,547.81
14931,1238,325,1,986.18
14932,4405,435,4,394.02
14933,2738,328,1,606.33
14934,248,314,1,2709.43
14935,2895,597,3,862.46
14936,2142,242,3,2759.36
14937,1496,630,5,1374.56
14938,4678,480,1,2823.57
14939,4359,245,5,2129.51
14940,4992,223,3,3244.96
14941,2591,16,4,2017.44
14942,5241,577,5,1600.69
14943,4084,316,1,1343.95
14944,2580,640,3,1368.2
14945,876,405,1,3854.09
14946,4546,491,4,2037.5
14947,1242,307,5,2867.17
14948,1390,719,4,2013.18
14949,2060,347,1,2511.31
14950,2608,12,4,1773.62
14951,1357,751,3,1638.79
14952,1672,669,3,1455.21
14953,5864,211,1,2635.01
14954,4295,771,4,791.27
14955,4433,398,1,218.69
14956,3792,141,1,1266.12
14957,4961,192,5,1207.29
14958,3124,227,2,655.22
14959,5873,416,5,4117.55
14960,3769,686,2,1574.19
14961,3755,690,3,3968.38
14962,1807,112,3,975.05
14963,2779,3,3,1104.36
14964,474,719,4,1726.04
14965,2347,448,1,3898.82
14966,29,150,3,3102.29
14967,892,56,1,745.69
14968,4822,55,5,2942.23
14969,2611,245,5,1650.82
14970,1856,662,2,2223.74
14971,5265,513,2,4161.0
14972,3901,797,1,3636.9
14973,5371,154,5,1692.1
14974,1617,375,4,1065.76
14975,1188,618,4,3904.43
14976,1639,775,1,2536.38
14977,1087,674,4,454.99
14978,1421,61,1,3735.91
14979,1005,261,4,3430.83
14980,5013,536,3,3008.5
14981,4094,526,2,1061.22
14982,2238,678,4,1784.81
14983,922,203,4,3495.55
14984,613,319,1,1571.91
14985,4832,9,2,1017.55
14986,5657,280,1,1670.51
14987,3161,798,5,353.44
14988,3891,717,5,729.07
14989,4382,620,5,1743.77
14990,863,722,2,943.58
14991,4760,280,1,3769.36
14992,935,636,2,2660.92
14993,1650,107,1,2363.25
14994,5094,93,3,3199.14
14995,4115,200,3,2926.11
14996,1792,639,2,553.33
14997,3883,430,5,101.86
14998,2990,89,5,2490.32
14999,2461,768,4,4157.05
15000,1322,707,4,2987.39
15001,2264,145,2,1643.18
15002,5333,320,4,2612.64
15003,3613,7,3,2548.81
15004,3718,110,5,4122.11
15005,1917,648,2,3969.78
15006,4122,87,1,3810.48
15007,3135,484,3,685.32
15008,3427,704,4,1751.25
15009,76,476,4,2630.51
15010,1436,291,3,957.81
15011,2422,23,4,1648.14
15012,1242,408,4,1762.9
15013,5958,788,2,3314.16
15014,1321,283,4,1037.5
15015,4451,55,3,688.36
15016,3742,741,2,775.67
15017,1723,307,3,2484.26
15018,3741,350,1,4187.08
15019,4259,404,5,1628.27
15020,651,315,1,676.88
15021,1422,668,5,4141.18
15022,46,1,3,3505.91
15023,2855,553,5,1111.18
15024,3714,491,4,3324.79
15025,3154,347,2,1991.52
15026,3640,466,2,1996.37
15027,4839,551,4,3973.74
15028,4073,606,1,2721.9
15029,980,70,2,4060.39
15030,1229,431,2,1611.23
15031,157,230,3,1960.37
15032,5839,162,1,1300.36
15033,2897,132,2,3225.76
15034,4829,446,5,979.02
15035,2273,178,5,3421.42
15036,2428,449,1,570.58
15037,3662,60,3,774.77
15038,640,8,3,1681.86
15039,5754,220,5,3815.81
15040,2109,168,2,1107.88
15041,2408,20,4,2304.69
15042,1036,598,3,3314.88
15043,259,345,4,477.71
15044,5896,309,2,1581.34
15045,2762,154,3,1230.85
15046,2816,133,5,1399.27
15047,2806,314,3,2184.36
15048,4117,715,5,3408.58
15049,348,426,4,2270.84
15050,3334,171,4,4130.03
15051,3433,685,2,1876.89
15052,1994,187,3,1748.41
15053,4508,235,4,244.69
15054,1809,591,2,158.74
15055,1940,125,5,1918.3
15056,3068,139,4,3550.77
15057,4502,476,5,4158.13
15058,4839,624,1,3789.34
15059,1268,416,2,2347.44
15060,576,309,3,586.22
15061,1108,154,5,4131.88
15062,4627,272,2,2971.4
15063,848,100,1,1931.5
15064,4118,721,2,1051.99
15065,4863,328,3,2502.19
15066,4530,697,1,4195.96
15067,4297,681,1,3468.77
15068,1135,278,4,2448.82
15069,2612,133,2,3117.42
15070,5793,458,1,3337.4
15071,2141,277,1,4180.92
15072,2336,719,3,4177.43
15073,4495,296,5,2416.06
15074,2268,603,3,1532.6
15075,2494,369,2,1639.43
15076,2562,497,1,3858.57
15077,4128,548,5,4107.15
15078,2037,536,4,923.78
15079,4462,593,4,1222.19
15080,5584,51,5,1357.2
15081,1716,31,2,648.51
15082,4417,156,4,1819.08
15083,196,530,5,2311.33
15084,2084,626,1,982.2
15085,2135,147,2,542.55
15086,2024,513,1,102.56
15087,922,585,2,1231.87
15088,3179,524,4,3308.79
15089,113,716,1,1173.14
15090,4041,453,4,3920.33
15091,1683,235,2,64.49
15092,1446,554,1,2737.87
15093,1005,463,5,2161.46
15094,3411,612,3,1866.62
15095,2385,657,4,1602.88
15096,4112,30,3,3787.74
15097,2309,35,4,3296.33
15098,5139,791,4,1741.58
15099,969,565,3,1700.71
15100,1750,604,5,2316.18
15101,2288,733,5,128.13
15102,2559,155,2,3875.62
15103,3316,521,5,2279.86
15104,212,543,1,1254.36
15105,695,31,1,3460.27
15106,1534,498,3,1735.18
15107,174,580,1,3412.73
15108,188,696,2,195.19
15109,3719,298,2,719.73
15110,4795,796,1,3481.84
15111,1693,378,4,2583.3
15112,3483,521,5,2932.58
15113,2985,652,3,1948.45
15114,5025,479,3,1425.01
15115,1556,324,3,3858.77
15116,5375,109,1,785.24
15117,519,528,4,3579.12
15118,2078,59,5,3298.36
15119,5571,278,1,3473.66
15120,2710,39,3,516.06
15121,5570,573,4,3181.88
15122,4558,610,4,369.51
15123,94,472,3,1393.83
15124,4491,349,5,1100.45
15125,507,548,4,47.45
15126,1687,568,3,924.86
15127,2974,130,2,4099.78
15128,85,113,1,3567.14
15129,4151,588,2,325.03
15130,616,92,2,3522.59
15131,1148,542,2,373.06
15132,744,92,4,2731.39
15133,4845,82,5,1688.74
15134,4840,284,2,2674.44
15135,5710,5,5,2237.38
15136,5836,484,1,598.35
15137,1187,381,3,1102.17
15138,3650,146,5,2243.49
15139,2907,430,5,1382.71
15140,909,579,5,2859.84
15141,5819,65,2,1658.35
15142,4904,540,1,348.0
15143,647,308,2,1031.3
15144,1570,435,1,2164.05
15145,4130,457,1,3261.55
15146,875,189,4,1032.42
15147,3692,749,5,3971.83
15148,4069,704,5,137.47
15149,2556,202,1,48.08
15150,5149,115,4,763.39
15151,3863,124,1,2178.52
15152,4656,739,1,3190.38
15153,4372,121,3,3821.55
15154,5895,613,3,4063.72
15155,117,99,5,533.67
15156,5073,559,4,239.18
15157,864,270,3,3756.28
15158,641,580,3,352.41
15159,4051,555,1,2645.39
15160,4292,62,5,2332.0
15161,2152,8,4,3163.66
15162,4,475,5,954.26
15163,4628,677,2,2488.3
15164,3511,616,3,2583.54
15165,2325,783,3,737.04
15166,351,360,4,3985.69
15167,1529,204,1,2158.72
15168,5479,129,5,1582.54
15169,2335,636,5,576.19
15170,4841,137,3,447.33
15171,404,704,2,2043.95
15172,2417,609,3,418.38
15173,5758,738,3,1171.18
15174,980,512,3,151.36
15175,1113,181,2,1590.26
15176,1041,781,5,2517.73
15177,1587,654,3,3865.33
15178,5816,772,1,3985.03
15179,1134,293,1,2074.57
15180,1444,688,2,4081.43
15181,561,555,2,322.81
15182,1260,570,2,147.14
15183,4387,496,5,2550.47
15184,5929,487,4,1770.69
15185,154,462,4,1702.22
15186,1609,400,1,3576.43
15187,3320,50,2,2267.42
15188,2240,624,4,3499.37
15189,1556,63,4,401.49
15190,1843,662,1,1960.31
15191,5422,321,5,644.53
15192,1184,45,4,2366.25
15193,2029,262,2,3122.3
15194,2650,442,1,630.53
15195,363,546,5,2208.61
15196,1470,170,3,1397.2
15197,78,757,2,3127.1
15198,5950,750,4,764.34
15199,1011,123,1,3382.23
15200,4763,421,3,3926.01
15201,5891,86,1,714.88
15202,4349,588,1,2541.88
15203,32,692,5,3788.02
15204,1776,736,1,3433.84
15205,5985,283,3,1542.01
15206,6000,375,1,2993.51
15207,5882,632,2,4081.18
15208,4283,576,3,2400.84
15209,5472,589,4,999.29
15210,5565,648,1,3193.73
15211,5512,494,1,3176.65
15212,1209,507,1,1185.24
15213,757,270,3,3681.98
15214,1053,316,4,1102.77
15215,1153,589,1,2358.77
15216,3709,728,1,3417.82
15217,2154,708,4,875.14
15218,1801,609,3,455.6
15219,5277,433,4,1580.73
15220,5576,50,5,3390.73
15221,919,434,4,604.72
15222,2730,714,3,3427.57
15223,1078,465,4,2855.99
15224,4879,746,1,3340.82
15225,3007,329,3,4013.49
15226,193,412,4,2627.47
15227,498,282,4,1747.45
15228,4028,165,5,2444.08
15229,630,274,4,1094.11
15230,3883,435,5,3493.93
15231,4893,249,3,119.27
15232,341,6,3,1449.72
15233,5656,421,4,2073.27
15234,5102,446,1,1064.12
15235,1861,261,5,4057.15
15236,3223,618,5,1719.54
15237,5356,298,2,1872.69
15238,2810,525,4,3806.11
15239,319,548,4,360.71
15240,217,39,4,3733.77
15241,294,231,5,2040.1
15242,4817,306,3,2348.69
15243,2459,342,4,1586.52
15244,1281,593,2,2563.46
15245,2706,270,3,3456.02
15246,676,352,5,2218.48
15247,4662,128,1,314.35
15248,1740,591,4,3371.81
15249,5144,346,4,2513.56
15250,4613,347,4,2688.51
15251,4439,164,1,612.35
15252,4327,390,2,192.01
15253,1721,88,2,254.28
15254,800,183,3,1776.39
15255,2363,146,4,1337.94
15256,4614,126,5,61.74
15257,982,360,1,3783.2
15258,2540,253,2,1890.85
15259,1281,575,4,1292.02
15260,1316,571,1,1147.61
15261,1109,738,2,2049.7
15262,1689,184,3,1790.85
15263,620,201,1,180.36
15264,924,754,4,2907.44
15265,2010,401,5,614.76
15266,5981,781,5,3098.55
15267,4664,429,4,2224.95
15268,3751,56,1,395.37
15269,5544,337,2,3692.82
15270,3368,786,4,492.61
15271,1964,189,3,640.86
15272,1498,437,2,1073.52
15273,3469,772,5,2356.79
15274,370,418,2,2569.3
15275,479,744,2,3262.49
15276,3052,202,1,2058.73
15277,1952,746,3,3077.43
15278,4561,663,5,3839.64
15279,3576,521,3,413.9
15280,2825,791,1,651.85
15281,1716,10,4,2644.6
15282,3481,498,1,1388.51
15283,3150,123,4,3731.21
15284,2103,558,3,317.58
15285,2139,354,5,1544.23
15286,2801,261,3,3879.25
15287,878,577,4,1826.66
15288,3004,386,1,2162.34
15289,1468,308,1,1463.97
15290,4175,256,5,1074.52
15291,3523,598,4,4138.38
15292,1175,103,1,271.01
15293,686,411,2,169.7
15294,2988,306,2,1074.66
15295,5410,424,1,1003.58
15296,2530,535,3,2259.88
15297,862,241,2,3337.05
15298,801,528,3,2507.12
15299,2356,689,4,1573.7
15300,3339,438,3,2242.76
15301,690,223,3,1700.52
15302,452,224,2,2600.89
15303,4856,598,4,68.11
15304,5791,273,5,3158.68
15305,5653,163,5,3435.39
15306,3861,369,1,3074.42
15307,1269,28,3,2925.87
15308,4689,120,5,4126.87
15309,3959,376,3,310.14
15310,2024,95,5,3876.87
15311,835,617,5,3448.6
15312,3462,598,5,1284.42
15313,458,413,3,3032.75
15314,4160,690,1,312.25
15315,5918,280,2,1035.95
15316,2794,697,1,277.58
15317,4183,634,4,2233.82
15318,4318,254,1,2111.33
15319,4617,151,4,3310.22
15320,4203,494,3,1708.37
15321,5002,497,3,1948.19
15322,3965,247,1,1047.79
15323,337,27,2,2047.09
15324,1760,242,3,4069.56
15325,1994,480,3,2657.12
15326,1783,785,5,196.69
15327,4846,620,2,2706.48
15328,3363,544,4,838.64
15329,2725,800,2,2867.37
15330,1149,173,5,787.05
15331,3963,433,4,607.02
15332,1700,452,1,2819.37
15333,4650,111,2,3659.27
15334,5234,443,1,3448.76
15335,5309,539,1,3697.32
15336,5625,725,4,3188.53
15337,5772,406,1,3178.7
15338,204,662,3,987.71
15339,1229,292,1,2278.02
15340,1844,176,2,1618.94
15341,2526,576,3,3299.45
15342,2850,403,3,2638.72
15343,769,200,5,291.48
15344,3123,8,5,2329.0
15345,5820,451,5,3153.14
15346,5053,567,5,4173.12
15347,1240,702,3,2220.34
15348,3248,152,5,1174.46
15349,3133,55,2,1302.4
15350,2104,635,2,3249.97
15351,4860,126,2,3916.32
15352,4471,350,5,2138.46
15353,4758,129,2,3225.5
15354,2643,205,3,1458.51
15355,2076,248,4,2073.53
15356,4015,201,4,2393.06
15357,1898,516,1,3500.42
15358,2287,239,5,2823.6
15359,5464,577,5,446.44
15360,960,657,2,427.96
15361,2725,434,4,1203.86
15362,4663,325,5,2692.11
15363,4895,393,4,2974.62
15364,1802,38,3,2836.47
15365,1869,709,2,1630.53
15366,5002,354,5,2139.79
15367,3728,533,1,3626.68
15368,5578,409,1,2125.65
15369,3597,19,5,3461.2
15370,670,517,1,1146.54
15371,5167,728,2,3554.83
15372,5693,615,3,3925.99
15373,881,72,2,3709.3
15374,2135,204,5,1790.75
15375,419,448,3,3389.0
15376,2799,715,2,2066.83
15377,4343,768,3,1765.66
15378,349,211,5,1029.24
15379,1902,4,2,1878.17
15380,504,755,3,1455.1
15381,1330,54,2,3139.74
15382,705,755,4,3756.92
15383,4314,112,3,2820.5
15384,3821,589,1,3717.92
15385,4328,796,5,1447.23
15386,2238,210,3,3871.17
15387,4401,111,2,2256.17
15388,2745,294,4,2218.8
15389,3029,86,3,3487.54
15390,1695,493,1,1896.14
15391,2923,733,2,1140.08
15392,2591,475,4,1676.17
15393,3465,387,3,1959.57
15394,4214,249,1,1041.03
15395,5449,621,1,2241.89
15396,168,259,5,819.41
15397,5372,148,3,3453.41
15398,4114,442,4,2243.58
15399,2134,163,4,1786.95
15400,3954,74,3,1667.15
15401,2823,585,3,1792.11
15402,4996,239,5,1861.18
15403,3963,617,2,834.51
15404,370,310,3,1301.36
15405,1671,453,5,3400.56
15406,3427,176,2,776.54
15407,3059,299,4,242.02
15408,4208,76,4,3513.11
15409,3120,708,4,3042.38
15410,1724,461,1,1959.69
15411,4368,61,1,3852.5
15412,4853,485,5,2474.75
15413,3746,697,4,563.44
15414,1925,149,4,3695.24
15415,1159,334,1,2124.48
15416,1694,32,2,2116.69
15417,2016,399,1,1099.24
15418,478,393,5,2590.24
15419,4299,666,5,1080.75
15420,2095,633,3,4106.29
15421,4477,761,4,3986.34
15422,215,459,1,344.41
15423,5513,142,3,388.36
15424,878,176,4,3974.44
15425,1646,330,3,2997.87
15426,3262,219,5,966.45
15427,1099,743,4,4187.44
15428,2639,169,1,101.49
15429,4446,417,1,1638.87
15430,1077,767,5,1256.04
15431,2240,312,1,2486.13
15432,428,318,1,120.01
15433,5955,438,3,447.89
15434,970,671,2,3249.05
15435,5798,300,3,328.99
15436,6,393,5,739.72
15437,1186,477,4,1106.53
15438,2737,784,3,3951.98
15439,4701,409,5,2681.36
15440,52,794,3,2229.63
15441,1915,673,5,3346.89
15442,4883,27,1,1012.13
15443,1847,226,1,2102.72
15444,2952,278,5,1641.81
15445,5280,362,1,3562.77
15446,2616,402,4,2002.35
15447,912,499,5,4159.72
15448,3372,608,3,1947.47
15449,268,789,4,2620.99
15450,5733,4,4,3517.5
15451,374,3,4,833.79
15452,2527,137,5,2733.09
15453,4069,587,4,124.11
15454,2136,155,2,2125.07
15455,1563,743,4,3013.9
15456,1779,648,4,1553.71
15457,4762,559,4,589.93
15458,5822,569,5,25.86
15459,3314,341,4,4099.0
15460,4720,317,3,1454.66
15461,5669,727,3,2739.77
15462,1526,485,1,700.4
15463,137,134,5,265.62
15464,5990,487,3,1726.04
15465,70,111,2,3472.62
15466,2511,797,5,74.0
15467,1087,607,5,1465.92
15468,4184,593,3,3187.74
15469,3945,215,2,3783.51
15470,3110,183,2,1978.15
15471,5304,301,2,612.15
15472,1231,328,5,4172.21
15473,2518,477,1,1715.41
15474,4603,163,2,1886.87
15475,733,683,3,382.98
15476,2493,719,5,307.58
15477,5052,292,1,733.42
15478,4063,36,5,3407.59
15479,1306,483,1,2101.74
15480,3004,485,2,2767.3
15481,2721,719,3,321.46
15482,5667,688,3,3105.66
15483,5407,238,5,767.59
15484,2542,252,4,262.84
15485,3170,467,1,2332.12
15486,3488,165,3,352.34
15487,1129,733,5,2708.06
15488,2128,651,1,1513.45
15489,318,286,5,2673.75
15490,281,326,1,3207.1
15491,3383,229,1,2052.04
15492,2277,541,3,2300.73
15493,1638,89,3,1844.73
15494,5342,142,4,566.23
15495,5930,666,1,369.93
15496,2911,329,4,3941.93
15497,3336,740,2,2259.46
15498,2936,648,4,2445.42
15499,1894,431,4,3819.87
15500,2721,660,4,100.47
15501,4369,61,2,1001.55
15502,4374,218,1,1380.37
15503,2673,511,3,3061.33
15504,1832,17,5,2166.11
15505,1329,652,4,2244.06
15506,3544,289,1,164.6
15507,1346,742,3,3245.46
15508,2911,378,2,2623.92
15509,2278,133,5,1550.48
15510,3310,255,3,2042.26
15511,4384,536,1,3568.09
15512,4771,495,4,978.56
15513,5376,640,2,3452.02
15514,1798,779,2,2023.48
15515,4120,118,1,3361.81
15516,3256,502,4,919.15
15517,723,368,1,1119.3
15518,4846,230,2,2380.17
15519,5051,294,5,1401.14
15520,4200,106,3,4093.9
15521,1029,408,2,2594.7
15522,2621,282,3,635.1
15523,2,519,1,2390.71
15524,551,472,1,317.46
15525,4767,469,3,3623.1
15526,3206,512,2,3705.54
15527,1263,236,3,3990.47
15528,406,729,5,2263.27
15529,1126,683,2,2159.05
15530,5706,373,5,4190.01
15531,3073,81,1,1942.28
15532,4397,393,5,3617.78
15533,1018,604,5,3033.76
15534,2805,457,1,2258.25
15535,2209,213,2,1339.79
15536,2696,473,2,2023.72
15537,1459,84,3,1918.22
15538,4235,337,2,4046.02
15539,414,341,2,2668.82
15540,1372,7,3,2628.11
15541,4667,624,5,1577.58
15542,5494,489,5,1058.49
15543,253,293,1,1071.01
15544,2145,314,4,257.43
15545,2970,508,4,3336.56
15546,4043,302,3,2067.96
15547,4788,143,3,2445.5
15548,5036,575,5,1409.88
15549,812,381,5,600.54
15550,4328,264,5,3406.85
15551,4536,561,3,2052.72
15552,4325,672,5,2507.39
15553,2905,431,4,1229.37
15554,2752,167,5,178.32
15555,3315,378,4,2067.81
15556,4248,246,5,2143.89
15557,3812,204,4,468.75
15558,5382,566,2,3519.39
15559,5641,768,5,1659.83
15560,4159,724,2,570.7
15561,2835,559,2,3830.81
15562,3869,739,1,3007.83
15563,2993,258,2,2087.41
15564,4615,411,3,483.92
15565,3822,586,5,816.23
15566,4005,247,5,1155.61
15567,5770,522,5,2548.41
15568,4209,668,4,362.78
15569,2185,157,1,2765.19
15570,5172,576,5,3711.6
15571,1416,120,3,1224.08
15572,2602,96,5,3306.63
15573,2256,372,2,1798.55
